epoch,train_signal_loss,val_signal_loss,train_mse,val_mse,wall_time_sec
1,1.4175574627516092,2.3714306354522705,1.4175574627516092,2.3714306354522705,3.2671682834625244
2,1.4129504125736545,798.0406494140625,1.4129504125736545,798.0406494140625,6.28183388710022
3,0.7047740020037446,835.7611694335938,0.7047740020037446,835.7611694335938,9.295586109161377
4,1.0742492010163163,5.729440212249756,1.0742492010163163,5.729440212249756,12.310425519943237
5,0.6093693949693763,54.987464904785156,0.6093693949693763,54.987464904785156,15.264545440673828
6,0.6908696577160872,3.102930784225464,0.6908696577160872,3.102930784225464,18.217435359954834
7,1.058558114055794,225.7707977294922,1.058558114055794,225.7707977294922,21.17581820487976
8,1.7443303742278424,373.5613098144531,1.7443303742278424,373.5613098144531,24.125734567642212
9,1.58979331755587,190.8931427001953,1.58979331755587,190.8931427001953,27.18223476409912
10,0.3185024845754105,2.1975834369659424,0.3185024845754105,2.1975834369659424,30.25122308731079
