subject_id,mode,signal_MSE,signal_RMSE,signal_PSNR,signal_SSIM,FA_MAE,FA_RMSE,FA_median_abs,FA_P95_abs,MD_MAE,MD_RMSE,MD_median_abs,MD_P95_abs,AD_MAE,AD_RMSE,AD_median_abs,AD_P95_abs,RD_MAE,RD_RMSE,RD_median_abs,RD_P95_abs,n_voxels,adapt_iter,theta_frozen,z_trainable,sampling_fraction,n_volumes
106319,latent_adaptation,0.23344429258595922,0.4831607316266081,6.318167395473716,0.9738531043469341,0.2661469854583507,0.3603785725557053,0.17553244717419147,0.7775260150432587,0.000436610226448312,0.0007083432421090111,0.00017164810560643673,0.0017388734472660872,0.0005858934276949737,0.000809807897159481,0.0004108791326871142,0.0018693739766604263,0.00044934946128898914,0.0006919022979612536,0.00023629677889402956,0.0016828789412102196,793174,0,True,False,1.0,108
106319,latent_adaptation,0.23230804416436132,0.4819834480190801,6.339357515613343,0.9736577155826872,0.2663931897172283,0.3606846556198892,0.1756974644958973,0.7780093118548391,0.0004370078017823107,0.0007088358355229801,0.00017202552407979965,0.0017398870761098804,0.000586219255099358,0.0008102550535626252,0.0004111797024961561,0.0018707322466070756,0.0004498026324465232,0.000692434709094021,0.00023666213382966816,0.0016836790906381792,793174,10,True,False,1.0,108
106319,latent_adaptation,0.23030298318488043,0.4798989301768451,6.377004364502673,0.9733759859620061,0.26671159353388685,0.36108036713450026,0.17593335919082165,0.778643799573183,0.0004375897783725303,0.0007095633462674754,0.0001725655747577548,0.0017417046226910306,0.0005867155470236287,0.0008109282366065556,0.00041157149826176465,0.0018725750851444898,0.000450441142211655,0.0006931987583601197,0.00023719933233223855,0.0016852712853051336,793174,50,True,False,1.0,108
106319,latent_adaptation,0.22964650746141807,0.47921446916951294,6.389401550871979,0.9733503142174305,0.26660185566580324,0.3609346609637672,0.17584379762411118,0.7784590572118759,0.00043770536879340454,0.0007097315756081589,0.00017261905304621905,0.0017421616968931629,0.0005869291205838319,0.0008111533774524485,0.0004117979551665485,0.0018730261380369485,0.0004504676261550044,0.0006932893616359953,0.00023718773445580155,0.0016857060036272742,793174,100,True,False,1.0,108
106319,latent_adaptation,0.22750887988378163,0.4769789092651599,6.430016477573557,0.9729309017428406,0.2668457624682404,0.3612189902107418,0.17603744938969612,0.7789206594228744,0.00043852888829071755,0.0007107830383153432,0.00017326444503851235,0.0017444554876419715,0.0005877993430020147,0.0008122317545471845,0.0004126887652091682,0.0018752021511318157,0.00045125358106180564,0.0006942939036563976,0.00023783798678778112,0.0016878298760275355,793174,200,True,False,1.0,108
