iteration,z_norm,PSNR_obs,RelMSE_obs,MSE_obs,PSNR_holdout,RelMSE_holdout,MSE_holdout,FA_MAE,MD_MAE,AD_MAE,RD_MAE,mean_D_error,mean_delta_D,n_observed_vols,n_holdout_vols,subject,sampling_ratio,objective,lambda_shape,lambda_z,loss_L_signal,loss_L_directional,loss_L_angular,loss_L_z,loss_L_total
200,0.15875740349292755,-12.844232448952402,38.34363709451288,19.249668056959788,nan,nan,nan,0.1759908152385024,0.00033544471140900143,0.00045405756754331205,0.0003508485213176869,0.0007799788079437854,8.69462862226308e-05,108,0,106319,1.0,combined,1.0,0.0,2.5438830852508545,2.1815316677093506,0.04659964516758919,0.024785151705145836,5.087765693664551
500,0.2946743667125702,-7.340302323078091,10.79693018152848,5.420386217308951,nan,nan,nan,0.17858959354379184,0.0003387198409287689,0.00046402473151333434,0.0003529953148116528,0.0007883937924422528,0.00015155118742014596,108,0,106319,1.0,combined,1.0,0.0,0.3794718086719513,1.9488612413406372,0.04911740869283676,0.08672957122325897,0.7589435577392578
1000,0.36171838641166687,-2.709831968753936,3.717519519828227,1.866307480836307,nan,nan,nan,0.17996157038221183,0.00034149008425117603,0.0004681486189663283,0.00035587313915774917,0.0007931290691728954,0.0001806054271704183,108,0,106319,1.0,combined,1.0,0.0,1.9726332426071167,1.1915664672851562,0.0495791882276535,0.13077060878276825,3.945266008377075
0,0.0,-14.721499063347508,59.07720864650867,29.658549432176496,nan,nan,nan,0.17340725400929372,0.00033228888092181474,0.0004450402273260078,0.00034840263590245715,0.0007727638114817885,0.0,108,0,106319,1.0,combined,10.0,0.0,,,,,
10,0.015027050860226154,-14.749659483586724,59.461520313538806,29.8514855379119,nan,nan,nan,0.173306369999454,0.0003323845455981372,0.000444483508290389,0.00034867812707197853,0.0007725013026986613,6.1671215826350176e-06,108,0,106319,1.0,combined,10.0,0.0,11.120552062988281,78.40837860107422,0.04520174860954285,0.0002005687856581062,56.32229995727539
50,0.04657997563481331,-14.33769206979187,54.08032186376212,27.14996080640302,nan,nan,nan,0.17363592446175324,0.0003330169073091432,0.0004450064305283654,0.0003494987619215536,0.0007730604564655036,2.276922355015186e-05,108,0,106319,1.0,combined,10.0,0.0,0.8806179165840149,12.018609046936035,0.04242544621229172,0.0021104239858686924,9.686795234680176
100,0.06839805096387863,-13.929446616818009,49.22828683268598,24.71409215057532,nan,nan,nan,0.17425271127129874,0.0003335701858606113,0.0004477246881786294,0.0003495862192497729,0.0007750649023053612,3.552226409968675e-05,108,0,106319,1.0,combined,10.0,0.0,4.2848052978515625,50.255306243896484,0.04456239566206932,0.004643527790904045,47.132850646972656
200,0.15452469885349274,-12.893206180021515,38.778470773534565,19.467967744089673,nan,nan,nan,0.17585274438500614,0.0003354870926362507,0.00045323750701993634,0.00035111763756119,0.000779399242585246,8.525920232391385e-05,108,0,106319,1.0,combined,10.0,0.0,3.125488758087158,2.693113327026367,0.04635458067059517,0.02343011274933815,34.38037109375
500,0.3073374330997467,-6.882246937656673,9.716162160527906,4.877807911564043,nan,nan,nan,0.17871025776503444,0.00033949805689190767,0.0004638651328646068,0.00035411907493307907,0.0007887492505757364,0.0001577391564847276,108,0,106319,1.0,combined,10.0,0.0,0.3507268726825714,1.821631908416748,0.0487421452999115,0.09433475136756897,3.857994794845581
1000,0.3609137535095215,-3.1584498113892856,4.122066955652536,2.0694025558735833,nan,nan,nan,0.1798733185484683,0.0003416790976743203,0.00046706513676090345,0.00035644081589145685,0.0007923639123278615,0.00018058608258328184,108,0,106319,1.0,combined,10.0,0.0,2.0770938396453857,1.1966664791107178,0.04898716136813164,0.13016898930072784,22.848026275634766
0,0.0,-25.516673196520525,449.9811846755954,356.17818756951306,-20.221954352360388,166.42182695791536,105.24353697830153,0.17439340322873245,0.00031255708485506154,0.0004417832094499269,0.00032630802206275763,0.0007509605315867634,0.0,40,68,120717,0.25,combined,0.01,0.0,,,,,
10,0.01863105408847332,-25.521927511931743,450.52592424751464,356.6093708279052,-20.207887273307414,165.8836479695355,104.90319784550964,0.1746311925995343,0.000312745086354404,0.0004426270308333216,0.00032637292875141704,0.0007515397936418471,8.882995274068475e-06,40,68,120717,0.25,combined,0.01,0.0,9102.40625,183.1108856201172,0.045574720948934555,0.0003204601816833019,9102.4521484375
50,0.030535034835338593,-25.491178137508122,447.3473292309122,354.0933851587552,-20.21611349107903,166.19815535210466,105.1020892406614,0.17463505783308944,0.0003127733519327906,0.0004421186041236609,0.0003265835729601323,0.0007511567756692404,1.2368426384764462e-05,40,68,120717,0.25,combined,0.01,0.0,7.691568851470947,57.688716888427734,0.044886376708745956,0.0009284425177611411,7.73645544052124
100,0.04905165359377861,-25.453615904773763,443.4948954820887,351.0440290587289,-20.17936287756705,164.79769684327923,104.21645296593515,0.1747772454136344,0.0003128677674505831,0.0004419386487616159,0.00032684479155352576,0.0007509383995113739,2.1892646346806524e-05,40,68,120717,0.25,combined,0.01,0.0,8.535980224609375,60.171356201171875,0.04128287360072136,0.0024004976730793715,8.577262878417969
200,0.09845343232154846,-25.40073590720558,438.1276133618572,346.7956096072878,-20.14039143035047,163.32549876983762,103.28544929163456,0.1750770918104898,0.0003132280194404324,0.00044182516500867623,0.00032751526790594305,0.0007509004803912377,4.10948744817402e-05,40,68,120717,0.25,combined,0.01,0.0,20.926252365112305,94.6778793334961,0.04254399612545967,0.009680680930614471,20.968795776367188
500,0.32680508494377136,-15.916631233106886,49.33897903026119,39.05378430477681,-8.932476575169794,12.366947228916198,7.8207365691537465,0.17945827931400035,0.00031713375191232693,0.0004591071227403117,0.0003292159906239912,0.0007644286449805458,0.00015498246016266322,40,68,120717,0.25,combined,0.01,0.0,16.17560386657715,2.3965139389038086,0.048668116331100464,0.10670517385005951,16.224271774291992
1000,0.40052422881126404,-13.890399768455131,30.94332736315406,24.492886887090485,-5.499837595645429,5.610461799083839,3.5480012124043347,0.18119782369632081,0.00032020135012969894,0.00046508782042063875,0.00033213088938418515,0.0007711535078657455,0.00019197779635915808,40,68,120717,0.25,combined,0.01,0.0,250.78721618652344,39.13935089111328,0.04539256915450096,0.15977399051189423,250.83261108398438
0,0.0,-25.516673196520525,449.9811846755954,356.17818756951306,-20.221954352360388,166.42182695791536,105.24353697830153,0.17439340322873245,0.00031255708485506154,0.0004417832094499269,0.00032630802206275763,0.0007509605315867634,0.0,40,68,120717,0.25,combined,0.1,0.0,,,,,
10,0.01861855946481228,-25.52181582761164,450.5143385524018,356.60020028471905,-20.208048792546908,165.8898174927568,104.9070993917019,0.17463087644482236,0.00031274489201783953,0.00044262396712797027,0.00032637360739077236,0.000751537653410855,8.873627133628595e-06,40,68,120717,0.25,combined,0.1,0.0,9102.1728515625,183.1139678955078,0.045574259012937546,0.0003198804333806038,9102.62890625
50,0.030545907095074654,-25.491034073101954,447.33249004664486,354.0816393481806,-20.21633593743075,166.20666826711656,105.1074727249208,0.17463461043926037,0.00031277294323691187,0.00044211407899181164,0.0003265845386967451,0.0007511533501250628,1.237428121084156e-05,40,68,120717,0.25,combined,0.1,0.0,7.691519260406494,57.6897087097168,0.04488550126552582,0.0009291039896197617,8.140374183654785
100,0.0490669310092926,-25.45343440630961,443.4763615232687,351.02935868564265,-20.179708019923126,164.8107941604046,104.22473558128914,0.17477658492696882,0.0003128669177881981,0.00044193120493456986,0.000326846174191743,0.0007509326079989018,2.1910775181142822e-05,40,68,120717,0.25,combined,0.1,0.0,8.536057472229004,60.177181243896484,0.041281331330537796,0.0024019782431423664,8.948870658874512
200,0.09849976748228073,-25.40037816206167,438.0915245840253,346.76704388961446,-20.140730459972414,163.33824918361574,103.29351252870192,0.17507639890865412,0.00031322712415467164,0.0004418147610095303,0.00032751757437783055,0.0007508921073664589,4.11320526869403e-05,40,68,120717,0.25,combined,0.1,0.0,20.92620086669922,94.67472839355469,0.042541999369859695,0.009689759463071823,21.351621627807617
500,0.3268468379974365,-15.916473862614298,49.33719122058774,39.05236918158745,-8.93132763707943,12.363675951477887,7.818667845270959,0.17945853304349363,0.0003171342364688561,0.00045909601006054044,0.00032922082884586333,0.0007644195756935367,0.00015500282819136957,40,68,120717,0.25,combined,0.1,0.0,16.174549102783203,2.3962888717651367,0.04866383597254753,0.1067325696349144,16.66118812561035
1000,0.39990535378456116,-13.905080169545501,31.048101682645353,24.575819970719618,-5.552088027473071,5.678369546293054,3.590945408097689,0.18115599029213753,0.00032015338523151216,0.00046475497176086525,0.0003321685571146573,0.0007708616981272833,0.0001915368675341297,40,68,120717,0.25,combined,0.1,0.0,260.1241149902344,40.423362731933594,0.04533201456069946,0.15926110744476318,260.5774230957031
0,0.0,-25.516673196520525,449.9811846755954,356.17818756951306,-20.221954352360388,166.42182695791536,105.24353697830153,0.17439340322873245,0.00031255708485506154,0.0004417832094499269,0.00032630802206275763,0.0007509605315867634,0.0,40,68,120717,0.25,combined,1.0,0.0,,,,,
10,0.018326226621866226,-25.517179190111353,450.033614736143,356.2196880690361,-20.214340810755353,166.13033130808967,105.05919797805007,0.174614862103995,0.0003127407780868741,0.0004425357337567295,0.0003263898733006001,0.0007514854716635115,8.463844517161623e-06,40,68,120717,0.25,combined,1.0,0.0,9092.6689453125,183.24514770507812,0.045562777668237686,0.0003064798074774444,9097.2255859375
50,0.030800558626651764,-25.485913718262466,446.80539346823366,353.664421228032,-20.22170011396987,166.41208481732403,105.23737614379854,0.17461739179583025,0.00031276526200771804,0.0004420079093778504,0.0003266043202475358,0.0007510844917786845,1.2338207740562988e-05,40,68,120717,0.25,combined,1.0,0.0,7.6920166015625,57.746490478515625,0.04486767575144768,0.0009447928750887513,12.178784370422363
100,0.04952174052596092,-25.449929133547784,443.1185677891454,350.7461505692063,-20.18192916726762,164.89510623431747,104.27805371287539,0.1747728943365783,0.0003128709852380836,0.00044190679887875335,0.00032685801680294203,0.0007509266838748975,2.199583875344624e-05,40,68,120717,0.25,combined,1.0,0.0,8.536162376403809,60.23816680908203,0.04127617925405502,0.002446557395160198,12.663780212402344
200,0.09938491880893707,-25.395335712727608,437.5831662063134,346.3646578082059,-20.143327897121598,163.43596807038017,103.3553089977148,0.17507178284927086,0.00031322933506554784,0.000441755341333878,0.0003275393903312792,0.0007508562074754007,4.1416695323915054e-05,40,68,120717,0.25,combined,1.0,0.0,20.924793243408203,94.64813995361328,0.042529650032520294,0.009864352643489838,25.177757263183594
500,0.33016660809516907,-15.944532073294305,49.65697302427896,39.30548932779659,-8.938422674484151,12.383890907089983,7.8314515856454365,0.17945774478290566,0.0003171616432596207,0.0004579954999704829,0.0003296553128256454,0.0007635840894026739,0.00015640115094575058,40,68,120717,0.25,combined,1.0,0.0,16.076017379760742,2.3823814392089844,0.04820661619305611,0.10892516374588013,20.896678924560547
1000,0.4004403054714203,-13.93247450533674,31.244565216885746,24.731328751824968,-5.603987883744265,5.746635328956374,3.634116021913247,0.18112050412445338,0.00032011704305099893,0.0004640050085044935,0.0003323845958359388,0.0007702535895882181,0.00019169514405986796,40,68,120717,0.25,combined,1.0,0.0,275.6871032714844,42.28166198730469,0.04517967626452446,0.15968133509159088,280.205078125
0,0.0,-25.516673196520525,449.9811846755954,356.17818756951306,-20.221954352360388,166.42182695791536,105.24353697830153,0.17439340322873245,0.00031255708485506154,0.0004417832094499269,0.00032630802206275763,0.0007509605315867634,0.0,40,68,120717,0.25,combined,10.0,0.0,,,,,
10,0.013131046667695045,-25.50770019846648,449.0524342102754,355.4430442597311,-20.22428804885539,166.51127833648167,105.30010515592575,0.17448542431229447,0.00031262557761359305,0.0004418851196292061,0.0003264046499134384,0.0007509963405295957,4.7942388039432856e-06,40,68,120717,0.25,combined,10.0,0.0,9051.3583984375,183.2975311279297,0.04547296091914177,0.00014995757373981178,9096.8310546875
50,0.02731318213045597,-25.471538533982063,445.32890875305935,352.4957242519484,-20.209384183290577,165.94083397988888,104.93936171959562,0.17446776417609927,0.00031260178931785687,0.0004411719030957476,0.00032663087474575034,0.0007504244613792517,1.1785209466928342e-05,40,68,120717,0.25,combined,10.0,0.0,7.7214674949646,58.31430435180664,0.04474303498864174,0.0007404471980407834,52.464500427246094
100,0.049525968730449677,-25.438494167158673,441.9533719994048,349.8238512849537,-20.201395490510752,165.63587227732128,104.74650691918981,0.17461747739436745,0.00031267741471090253,0.0004408065374253843,0.0003269337681926807,0.0007500310192330765,2.290785656949446e-05,40,68,120717,0.25,combined,10.0,0.0,8.583613395690918,61.49136734008789,0.04106305539608002,0.0024429336190223694,49.646671295166016
200,0.10409601032733917,-25.4393354431536,442.0389915022738,349.89162256160046,-20.098925360613208,161.77350168301416,102.30398150112276,0.17525211382088576,0.0003133343152573502,0.00044257462729246097,0.0003274753713489284,0.000751384783022551,4.3394904749935756e-05,40,68,120717,0.25,combined,10.0,0.0,20.81682586669922,94.54943084716797,0.04265807196497917,0.010817639529705048,63.47489929199219
500,0.33456185460090637,-15.747080132591897,47.44987234260257,37.5584804586376,-8.465444961723247,11.106042888511464,7.023352986716305,0.17962400488712693,0.0003172903138155271,0.0004586875621118569,0.0003296911302455964,0.000764046014369082,0.00015886180896646274,40,68,120717,0.25,combined,10.0,0.0,16.035627365112305,2.3412022590637207,0.048389047384262085,0.11183173954486847,64.42467498779297
1000,0.3958222568035126,-13.95785763640145,31.427714465498646,24.87629874089838,-5.653191346274323,5.812112135375823,3.6755229144079977,0.18115202894406748,0.0003199732158567598,0.00046385659349964555,0.00033229290836665965,0.0007698660195776178,0.00019070694421137823,40,68,120717,0.25,combined,10.0,0.0,272.061767578125,41.71922302246094,0.045141227543354034,0.1560274064540863,317.2030029296875
0,0.0,-24.211114565195476,349.36384172029904,263.70080557830005,-20.2717170914211,176.69717839682042,106.45638368604715,0.17439340322873245,0.00031255708485506154,0.0004417832094499269,0.00032630802206275763,0.0007509605315867634,0.0,63,45,120717,0.5,combined,0.01,0.0,,,,,
10,0.01878584921360016,-24.216040454691594,349.76032477068344,264.00007209446176,-20.253337276557023,175.95095687727553,106.00680070390665,0.17464642754244927,0.0003127562248691442,0.00044271322008737613,0.0003263664983625981,0.0007516076888693146,9.227890885069148e-06,63,45,120717,0.5,combined,0.01,0.0,6782.0517578125,213.48585510253906,0.048118554055690765,0.00032322638435289264,6782.10009765625
50,0.031490594148635864,-24.193217546968665,347.92709643697157,262.61634621708316,-20.233307194810738,175.14132252958223,105.51901280856247,0.1747260621534733,0.000312839709445841,0.00044261702217889134,0.000326546389248763,0.0007515185674527448,1.3902132479355738e-05,63,45,120717,0.5,combined,0.01,0.0,5.7435078620910645,58.02819061279297,0.047832682728767395,0.000986437313258648,5.791340351104736
100,0.05547424405813217,-24.171610343330613,346.20037375377814,261.31301110281856,-20.168593196137863,172.55089845763032,103.95833605404192,0.1749948436930081,0.0003130414337754302,0.0004430058826967218,0.0003268103748763588,0.00075170921617796,2.567393867487294e-05,63,45,120717,0.5,combined,0.01,0.0,6.208622455596924,58.986732482910156,0.043688248842954636,0.0030693132430315018,6.252310752868652
200,0.18949440121650696,-23.110519713860086,271.1555321862288,204.66895464175514,-18.062785378208673,106.25183597753758,64.01452655214119,0.17726661098754137,0.00031466260444321646,0.0004515967277614385,0.0003273323997369589,0.0007577817286923354,9.397482622092956e-05,63,45,120717,0.5,combined,0.01,0.0,10.10923957824707,54.03939437866211,0.04799354448914528,0.03578774258494377,10.157233238220215
500,0.36213257908821106,-12.614179559535286,24.187136414611096,18.256518264049625,-6.346402528534783,7.156458517143559,4.3116177668857665,0.18087209001233437,0.0003188843432449281,0.00046479763665710093,0.00033035686740368156,0.0007695887296371889,0.00017821814426222546,63,45,120717,0.5,combined,0.01,0.0,11.393604278564453,2.2105753421783447,0.05358909070491791,0.1309903860092163,11.447193145751953
1000,0.5563912987709045,-4.487163456269959,3.7229126253509928,2.8100648698174626,2.2142816285404736,0.9968498377117616,0.6005813435373268,0.1861679989038498,0.0003297495974038277,0.0004809534786919405,0.0003416491669254401,0.0007906734395637273,0.0002720531584462516,63,45,120717,0.5,combined,0.01,0.0,1.2516671419143677,0.3709203898906708,0.05006998032331467,0.3095046281814575,1.264183759689331
0,0.0,-24.211114565195476,349.36384172029904,263.70080557830005,-20.2717170914211,176.69717839682042,106.45638368604715,0.17439340322873245,0.00031255708485506154,0.0004417832094499269,0.00032630802206275763,0.0007509605315867634,0.0,63,45,120717,0.5,combined,0.1,0.0,,,,,
10,0.018740661442279816,-24.21588724899007,349.74798652255873,263.9907591502432,-20.253676745120522,175.96471071379278,106.01508710502928,0.17464569282935,0.00031275591902205465,0.0004427075511999701,0.00032636768135188197,0.0007516039915768498,9.205103080773371e-06,63,45,120717,0.5,combined,0.1,0.0,6781.76220703125,213.49295043945312,0.048117656260728836,0.00032139348331838846,6782.2431640625
50,0.03147922083735466,-24.193055634071357,347.91412532255947,262.6065555836196,-20.23378868797262,175.16074115624133,105.53071212820656,0.17472505718783984,0.0003128390876981418,0.000442608316856808,0.0003265480700043756,0.0007515123561415769,1.3891294441529495e-05,63,45,120717,0.5,combined,0.1,0.0,5.743558883666992,58.03132247924805,0.047831058502197266,0.0009857282275334,6.221869468688965
100,0.055460065603256226,-24.171201904967777,346.1678163829577,261.28843670819725,-20.16910970823396,172.5714213815965,103.97070068990045,0.17499339656934787,0.0003130403194414766,0.0004429923542517443,0.0003268128744227246,0.0007516989214817625,2.5672364431039885e-05,63,45,120717,0.5,combined,0.1,0.0,6.208746433258057,59.006141662597656,0.04368508979678154,0.0030677379108965397,6.645597457885742
200,0.18976978957653046,-23.091757745913704,269.98663910736076,203.786670874166,-18.041061172872524,105.72167192970007,63.69511371371777,0.17726987052139767,0.0003146641562355088,0.00045160972973596686,0.0003273319220998268,0.000757789798957766,9.408405953887267e-05,63,45,120717,0.5,combined,0.1,0.0,10.091873168945312,53.93882369995117,0.047997429966926575,0.035892464220523834,10.571847915649414
500,0.36238569021224976,-12.609776001936996,24.162624137103148,18.238016328378276,-6.338939027154882,7.144170456592704,4.304214465369421,0.18087598646533992,0.00031889021222501556,0.0004648020409012352,0.0003303653605247183,0.0007695951263956314,0.00017831352299980052,63,45,120717,0.5,combined,0.1,0.0,11.391486167907715,2.2095558643341064,0.05358804017305374,0.13117429614067078,11.927366256713867
1000,0.5566695928573608,-4.4721337350434665,3.710050930890808,2.8003568268398262,2.2203727970118785,0.995452692586231,0.5997395925886243,0.1861751854177999,0.0003297677002280265,0.0004809470181978823,0.00034168011704743736,0.0007906838589199173,0.00027218576848936496,63,45,120717,0.5,combined,0.1,0.0,1.2492589950561523,0.3704557716846466,0.05006377398967743,0.30981436371803284,1.3741848468780518
0,0.0,-24.211114565195476,349.36384172029904,263.70080557830005,-20.2717170914211,176.69717839682042,106.45638368604715,0.17439340322873245,0.00031255708485506154,0.0004417832094499269,0.00032630802206275763,0.0007509605315867634,0.0,63,45,120717,0.5,combined,1.0,0.0,,,,,
10,0.01742028445005417,-24.211540661301555,349.39812027589346,263.72667912800625,-20.265966711567742,176.46337309785378,106.31552084465685,0.1746219101721093,0.00031272430239983733,0.00044241286376228126,0.00032641888042642857,0.000751361301119747,8.463147402091514e-06,63,45,120717,0.5,combined,1.0,0.0,6772.74755859375,213.7474822998047,0.048056986182928085,0.0002705781371332705,6777.55322265625
50,0.031075336039066315,-24.18975773076553,347.650029954962,262.40721566097034,-20.248036056102194,175.73631317399406,105.87748232633183,0.17470236622056023,0.00031280466955895415,0.00044228495008276245,0.00032660367971570377,0.00075124444035644,1.3863214106065652e-05,63,45,120717,0.5,combined,1.0,0.0,5.744832515716553,58.111244201660156,0.04776005819439888,0.0009605497471056879,10.520837783813477
100,0.05500412359833717,-24.162495130215884,345.4745112421546,260.7651280474008,-20.1818729527929,173.07932811959319,104.27670396096273,0.17496625915750388,0.0003129993219289129,0.00044260577565125795,0.00032687876317969865,0.0007513796583617107,2.5860855649041197e-05,63,45,120717,0.5,combined,1.0,0.0,6.211369037628174,59.40685272216797,0.04359465464949608,0.003017533104866743,10.57083511352539
200,0.1806238442659378,-23.779291905762694,316.29744854915583,238.74219946192864,-18.882886563780964,128.33542753080297,77.3194322495073,0.1770825979597391,0.00031448648780834683,0.00045060922077342285,0.0003273261647144699,0.0007569683964651392,8.913457021068149e-05,63,45,120717,0.5,combined,1.0,0.0,10.90759563446045,58.44358444213867,0.047697801142930984,0.03253403678536415,15.677375793457031
500,0.3614116311073303,-12.640202479365612,24.33250078185662,18.366239695312434,-6.394147277841289,7.235568062520269,4.359279626527568,0.18084239560720564,0.0003187688232752378,0.0004648924093878732,0.0003301558517995118,0.000769550792085316,0.0001772470229940405,63,45,120717,0.5,combined,1.0,0.0,11.423137664794922,2.2186336517333984,0.05367111414670944,0.13046491146087646,16.79024887084961
1000,0.5099137425422668,-7.367579554831531,7.226440871883335,5.454537796459279,1.052389924476754,1.3026235122991843,0.7848036379639419,0.18521464510767277,0.0003270897998625662,0.0004777783724062068,0.00033885961763881103,0.000785765545608099,0.000253125028810013,63,45,120717,0.5,combined,1.0,0.0,1.6953535079956055,0.42654579877853394,0.04989189654588699,0.2597048282623291,3.3907065391540527
0,0.0,-24.211114565195476,349.36384172029904,263.70080557830005,-20.2717170914211,176.69717839682042,106.45638368604715,0.17439340322873245,0.00031255708485506154,0.0004417832094499269,0.00032630802206275763,0.0007509605315867634,0.0,63,45,120717,0.5,combined,10.0,0.0,,,,,
10,0.013098551891744137,-24.203438081166,348.7468601005271,263.2351061248027,-20.273980742823273,176.78930138949528,106.51188587766946,0.17448369344324854,0.0003126186141671108,0.0004418483267694831,0.0003264098824043633,0.0007509618781929976,4.903953061667478e-06,63,45,120717,0.5,combined,10.0,0.0,6745.70751953125,213.626220703125,0.04798392951488495,0.00014778572949580848,6793.69140625
50,0.028084183111786842,-24.17271419262358,346.28837892627865,261.379437653343,-20.261771305451184,176.29298685801078,106.21286667050353,0.1744923838200525,0.00031260673093002115,0.0004412112584317483,0.0003266378692386983,0.0007504259102425167,1.2425924759126331e-05,63,45,120717,0.5,combined,10.0,0.0,5.7768683433532715,58.87083435058594,0.04759572073817253,0.0007813962292857468,53.372589111328125
100,0.052452076226472855,-24.143369376782232,343.95643244110363,259.6192779193587,-20.255870729997824,176.0536276729888,106.06865772800273,0.1747042319865277,0.00031273288601619067,0.0004410789086446832,0.0003269539548463765,0.0007501884504016361,2.4623947329464966e-05,63,45,120717,0.5,combined,10.0,0.0,6.273069858551025,61.749393463134766,0.04328266903758049,0.0027381472755223513,49.55574035644531
200,0.16043543815612793,-24.140963234045095,343.76592137391066,259.47547963261275,-19.6068399812836,151.61490686598626,91.34483552194729,0.17669262992048138,0.0003141639925915344,0.0004492488633689609,0.00032712797034490954,0.0007559506416515447,7.737040629976635e-05,63,45,120717,0.5,combined,10.0,0.0,13.106091499328613,71.297607421875,0.04734828695654869,0.025664035230875015,60.454376220703125
500,0.3337608873844147,-13.791063866708374,31.715596559198822,23.939021052879472,-7.818066340698189,10.043024899281475,6.050714118622692,0.18005148233266327,0.00031756385096939226,0.000461263630972692,0.00032943001801833516,0.0007659856535745945,0.00016258923717357279,63,45,120717,0.5,combined,10.0,0.0,11.639156341552734,2.3813226222991943,0.0528830848634243,0.11126816272735596,64.5222396850586
1000,0.4542742669582367,-11.102642309946942,17.07775304360426,12.890335796888643,-2.491251656916657,2.945663077096994,1.7747008842496756,0.18317521325241207,0.00032315434703926725,0.0004694535364432944,0.000335648491264869,0.0007763062593306875,0.00022360526977312114,63,45,120717,0.5,combined,10.0,0.0,15.576703071594238,4.302004337310791,0.04849182814359665,0.2058478593826294,64.06853485107422
0,0.0,-22.97064856533528,286.666226444442,198.18229645652804,nan,nan,nan,0.17439340322873245,0.00031255708485506154,0.0004417832094499269,0.00032630802206275763,0.0007509605315867634,0.0,108,0,120717,1.0,combined,0.01,0.0,,,,,
10,0.01997056044638157,-22.970600757551452,286.6630707972663,198.18011484827989,nan,nan,nan,0.17466858956116427,0.0003127692159194935,0.00044283677908838593,0.00032635247472258494,0.0007516930182851111,9.885676207434357e-06,108,0,120717,1.0,combined,0.01,0.0,5126.720703125,213.41476440429688,0.047830868512392044,0.0003514703130349517,5126.7685546875
50,0.03676130250096321,-22.93939777606873,284.6108489062322,196.7613427374246,nan,nan,nan,0.17487673968627263,0.0003129464286927701,0.0004434592975314644,0.0003264752323529198,0.0007521281014775753,1.7634229543362925e-05,108,0,120717,1.0,combined,0.01,0.0,4.320334434509277,58.178218841552734,0.047330815345048904,0.0013420891482383013,4.363537788391113
100,0.08036817610263824,-22.945195408288708,284.9910450565611,197.02418551144325,nan,nan,nan,0.17552354076758975,0.00031345007220100164,0.0004454892288831334,0.00032677184948194345,0.0007535313016056519,4.0006000551694754e-05,108,0,120717,1.0,combined,0.01,0.0,4.231333255767822,48.70736312866211,0.04390151798725128,0.006441187113523483,4.273646354675293
200,0.22810664772987366,-17.31900403249093,78.02110130828608,53.9386910733284,nan,nan,nan,0.17803213322351405,0.0003150782368860886,0.0004560018771942269,0.0003267432439155535,0.0007610524974398274,0.00011239497389359173,108,0,120717,1.0,combined,0.01,0.0,5.773247718811035,43.421974182128906,0.04848989099264145,0.05201227590441704,5.821737766265869
500,0.3183610439300537,-12.651052119631059,26.632803512539674,18.412179999912,nan,nan,nan,0.1797429535060291,0.00031702912863246674,0.00046251359749052294,0.000328071057810903,0.0007667885095185516,0.00015362220007026454,108,0,120717,1.0,combined,0.01,0.0,8.632222175598145,3.0794875621795654,0.05235861614346504,0.10126832127571106,8.68458080291748
1000,0.3948284983634949,-10.140246123288959,14.939507663365262,10.328199360553,nan,nan,nan,0.18196930340077586,0.0003206439401743318,0.00047028991585652396,0.00033132612076162857,0.0007751287295314689,0.0001969728510442821,108,0,120717,1.0,combined,0.01,0.0,59.20375442504883,22.598012924194336,0.04871952533721924,0.1554410606622696,59.25247573852539
0,0.0,-22.97064856533528,286.666226444442,198.18229645652804,nan,nan,nan,0.17439340322873245,0.00031255708485506154,0.0004417832094499269,0.00032630802206275763,0.0007509605315867634,0.0,108,0,120717,1.0,combined,0.1,0.0,,,,,
10,0.019843392074108124,-22.97061607812402,286.6640820581292,198.18081396795858,nan,nan,nan,0.17466757380590447,0.0003127665285053743,0.0004428208239791823,0.000326354350729058,0.0007516782497777005,9.836834710076903e-06,108,0,120717,1.0,combined,0.1,0.0,5126.5927734375,213.4236602783203,0.047827478498220444,0.0003471069212537259,5127.0712890625
50,0.03649132698774338,-22.93990142087293,284.64385671388095,196.78416217870293,nan,nan,nan,0.1748719109031289,0.00031294139582355233,0.00044343589124726295,0.0003264743370485473,0.0007521088304456525,1.748700354160087e-05,108,0,120717,1.0,combined,0.1,0.0,4.321331977844238,58.20060729980469,0.04732830449938774,0.0013224459253251553,4.753465175628662
100,0.08009056746959686,-22.944978676321455,284.97682311011,197.01435338701503,nan,nan,nan,0.17551878838251486,0.00031344561163579716,0.00044546184166691766,0.00032677251181721277,0.000753509660022309,3.9856228320994346e-05,108,0,120717,1.0,combined,0.1,0.0,4.239320755004883,48.810997009277344,0.0438975989818573,0.00639518816024065,4.663252830505371
200,0.2279038280248642,-17.337703124662326,78.35775515205479,54.17143154190931,nan,nan,nan,0.17802784508140113,0.0003150736496508479,0.00045597829989353975,0.00032674302235140523,0.0007610319844932849,0.00011229467306323964,108,0,120717,1.0,combined,0.1,0.0,5.777263164520264,43.44631576538086,0.04848342016339302,0.051919810473918915,6.262097358703613
500,0.3180890381336212,-12.658896555069962,26.680952432251704,18.445467016658913,nan,nan,nan,0.17973691424067145,0.0003170188898544453,0.00046247849162685994,0.00032806688325730276,0.000766754727251044,0.0001534909131073455,108,0,120717,1.0,combined,0.1,0.0,8.635072708129883,3.0816633701324463,0.052351053804159164,0.10109563171863556,9.158583641052246
