subject,sampling_ratio,objective,lambda_shape,lambda_z,z_norm,PSNR_obs,PSNR_holdout,RelMSE_obs,RelMSE_holdout,FA_MAE,MD_MAE,AD_MAE,RD_MAE,mean_D_error,mean_delta_D,delta_PSNR_holdout_vs_z0,delta_FA_MAE_vs_z0,delta_MD_MAE_vs_z0,signal_success,dti_success,overall_status,FA_MAE_z0,MD_MAE_z0,PSNR_holdout_z0,PSNR_obs_z0,n_observed_vols,n_holdout_vols,bestFA_iteration,bestFA_FA_MAE,bestFA_MD_MAE,bestFA_PSNR_holdout,bestFA_PSNR_obs,bestFA_z_norm,bestFA_mean_delta_D,bestFA_delta_PSNR_holdout_vs_z0,bestFA_delta_FA_MAE_vs_z0,bestFA_delta_MD_MAE_vs_z0,bestFA_signal_success,bestFA_dti_success,bestFA_overall_status
106319,0.5,combined,0.01,0.0,0.34465527534484863,-5.598410054398037,1.2450528728422514,6.3798401082271345,1.8381722890903864,0.17950897289063067,0.0003402089130225201,0.000467620225818424,0.0003541594516800105,0.0007919270003517118,0.00017192513599783966,12.075570614016627,0.006101718881336954,7.92003210070536e-06,True,False,FAIL,0.17340725400929372,0.00033228888092181474,-10.830517741174376,-16.252616823616705,63,45,10,0.17335831172737248,0.00033236459918117227,-10.83375095309082,-16.247248900079207,0.010290221311151981,2.33111456280344e-06,-0.0032332119164451,-4.894228192123262e-05,7.571825935752353e-08,False,False,MIXED
106319,0.5,combined,0.1,0.0,0.34464794397354126,-5.59889550593695,1.2437017694533101,6.380553282451113,1.838744239063156,0.1795084652236408,0.0003402121837416899,0.0004676128092425913,0.0003541662671518689,0.0007919232078006761,0.00017193008152038058,12.074219510627685,0.006101211214347091,7.923302819875144e-06,True,False,FAIL,0.17340725400929372,0.00033228888092181474,-10.830517741174376,-16.252616823616705,63,45,10,0.1733581830536705,0.0003323644688848237,-10.83387138579877,-16.247326210230568,0.010298567824065685,2.3369105944936806e-06,-0.0033536446243935814,-4.907095562320385e-05,7.558796300894321e-08,False,False,MIXED
106319,0.5,combined,1.0,0.0,0.3456804156303406,-5.571822684400953,1.2572064795327909,6.34090223988661,1.8330354076463682,0.17951763293739212,0.00034021207236141666,0.0004676232855363955,0.0003541683568276995,0.0007919201017631548,0.00017206046650891505,12.087724220707166,0.006110378928098403,7.923191439601922e-06,True,False,FAIL,0.17340725400929372,0.00033228888092181474,-10.830517741174376,-16.252616823616705,63,45,10,0.17335346492466402,0.00033236527360428576,-10.837542210993638,-16.24877522296006,0.0106620779260993,2.6702365975150684e-06,-0.00702446981926208,-5.3789084629690675e-05,7.639268247101655e-08,False,False,MIXED
106319,0.5,combined,10.0,0.0,0.34700262546539307,-5.567761146159365,1.1457608846363272,6.334974976422222,1.8806821974302437,0.1794763936270367,0.00034045364804404887,0.0004668660581968076,0.00035472885052843784,0.0007914495990185518,0.00017265203529260835,11.976278625810703,0.006069139617742997,8.164767122234128e-06,True,False,FAIL,0.17340725400929372,0.00033228888092181474,-10.830517741174376,-16.252616823616705,63,45,10,0.17326300639358874,0.00033232284680063837,-10.932571276143836,-16.308628562208906,0.015320202335715294,6.282654707252813e-06,-0.10205353496946046,-0.00014424761570497324,3.3965878823622765e-08,False,True,MIXED
106319,1.0,signal,0.0,0.0,0.36324456334114075,-2.597134608204725,nan,3.6222925405770683,nan,0.17999496941880141,0.00034149258412955076,0.00046831434616923954,0.00035583767846470826,0.0007932474663061984,0.0001810038215515872,12.124364455142784,0.0065877154095076995,9.203703207736019e-06,True,False,FAIL,0.17340725400929372,0.00033228888092181474,nan,-14.721499063347508,108,0,0,0.17340725400929372,0.00033228888092181474,nan,-14.721499063347508,0.0,0.0,0.0,0.0,0.0,False,False,MIXED
106319,1.0,angular,0.0,0.0,1.0220601558685303,-19.45206248743134,nan,175.58051132699666,nan,0.17686295780295264,0.0003682859370514243,0.000457684275057864,0.0003884775421297954,0.0008036421674894138,0.00034243114824267587,-4.730563424083833,0.0034557037936589208,3.599705612960955e-05,False,False,MIXED,0.17340725400929372,0.00033228888092181474,nan,-14.721499063347508,108,0,200,0.1699029100767565,0.0003408040121796251,nan,-15.424528864178255,0.6084045171737671,0.00021844611306699374,-0.7030298008307465,-0.0035043439325372072,8.515131257810348e-06,False,False,MIXED
106319,1.0,directional,0.0,0.0,0.5769363045692444,4.618837898071959,nan,0.687679805371455,nan,0.18656356738800067,0.00035700135903996846,0.00048430695384825304,0.00037338808856135773,0.0008176508033154918,0.0002863126418515716,19.340336961419467,0.013156313378706957,2.4712478118153714e-05,True,False,FAIL,0.17340725400929372,0.00033228888092181474,nan,-14.721499063347508,108,0,0,0.17340725400929372,0.00033228888092181474,nan,-14.721499063347508,0.0,0.0,0.0,0.0,0.0,False,False,MIXED
106319,1.0,combined,0.01,0.0,0.3632408082485199,-2.5976184740377857,nan,3.6226961379775555,nan,0.17999485180398175,0.0003414926462207354,0.00046831318011601795,0.00035583810612340843,0.0007932465681437852,0.00018100247044255146,12.123880589309723,0.006587597794688038,9.203765298920643e-06,True,False,FAIL,0.17340725400929372,0.00033228888092181474,nan,-14.721499063347508,108,0,0,0.17340725400929372,0.00033228888092181474,nan,-14.721499063347508,0.0,0.0,0.0,0.0,0.0,False,False,MIXED
106319,1.0,combined,0.1,0.0,0.36314576864242554,-2.6059877937046054,nan,3.6296841925207235,nan,0.1799920473747878,0.00034148607524188196,0.0004683032559295345,0.00035583174426261484,0.0007932346173932936,0.000180946198893433,12.115511269642903,0.006584793365494085,9.197194320067212e-06,True,False,FAIL,0.17340725400929372,0.00033228888092181474,nan,-14.721499063347508,108,0,0,0.17340725400929372,0.00033228888092181474,nan,-14.721499063347508,0.0,0.0,0.0,0.0,0.0,False,False,MIXED
106319,1.0,combined,1.0,0.0,0.36171838641166687,-2.709831968753936,nan,3.717519519828227,nan,0.17996157038221183,0.00034149008425117603,0.0004681486189663283,0.00035587313915774917,0.0007931290691728954,0.0001806054271704183,12.011667094593573,0.0065543163729181175,9.201203329361292e-06,True,False,FAIL,0.17340725400929372,0.00033228888092181474,nan,-14.721499063347508,108,0,0,0.17340725400929372,0.00033228888092181474,nan,-14.721499063347508,0.0,0.0,0.0,0.0,0.0,False,False,MIXED
106319,1.0,combined,10.0,0.0,0.3609137535095215,-3.1584498113892856,nan,4.122066955652536,nan,0.1798733185484683,0.0003416790976743203,0.00046706513676090345,0.00035644081589145685,0.0007923639123278615,0.00018058608258328184,11.563049251958223,0.0064660645391745875,9.390216752505555e-06,True,False,FAIL,0.17340725400929372,0.00033228888092181474,nan,-14.721499063347508,108,0,10,0.173306369999454,0.0003323845455981372,nan,-14.749659483586724,0.015027050860226154,6.1671215826350176e-06,-0.02816042023921561,-0.00010088400983970791,9.566467632247727e-08,False,True,MIXED
120717,0.25,signal,0.0,0.0,0.40051203966140747,-13.890382250850841,-5.499954496241863,30.943202551098285,5.61061281991995,0.1811978374042419,0.0003202012511109978,0.0004650898138519716,0.00033213001766329377,0.000771154969377017,0.0001919741326761849,14.721999856118526,0.006804434175509438,7.644166255936274e-06,True,False,FAIL,0.17439340322873245,0.00031255708485506154,-20.221954352360388,-25.516673196520525,40,68,0,0.17439340322873245,0.00031255708485506154,-20.221954352360388,-25.516673196520525,0.0,0.0,0.0,0.0,0.0,False,False,MIXED
120717,0.25,angular,0.0,0.0,1.0813342332839966,-25.125505628556006,-19.761645574678404,411.2231902086011,149.68538804929776,0.17524338617707236,0.0003436793290815584,0.0004396779365229083,0.000363550733001868,0.0007698553174263103,0.00034147228870357217,0.4603087776819841,0.0008499829483399057,3.1122244226496846e-05,True,False,WIN,0.17439340322873245,0.00031255708485506154,-20.221954352360388,-25.516673196520525,40,68,200,0.17027641760264592,0.00031622960583616456,-19.816844348034152,-24.84421052899064,0.5862249135971069,0.00021356376064996413,0.4051100043262359,-0.004116985626086533,3.6725209811030134e-06,True,False,WIN
120717,0.25,directional,0.0,0.0,0.730222225189209,0.32819077404330743,6.147346901460393,1.1714073850873479,0.38395485186890715,0.19155798099869484,0.000344139864819203,0.0004890260023963814,0.0003608360358688669,0.0008100221226489564,0.00035144815035142925,26.36930125382078,0.017164577769962386,3.158277996414145e-05,True,False,FAIL,0.17439340322873245,0.00031255708485506154,-20.221954352360388,-25.516673196520525,40,68,0,0.17439340322873245,0.00031255708485506154,-20.221954352360388,-25.516673196520525,0.0,0.0,0.0,0.0,0.0,False,False,MIXED
120717,0.25,combined,0.01,0.0,0.40052422881126404,-13.890399768455131,-5.499837595645429,30.94332736315406,5.610461799083839,0.18119782369632081,0.00032020135012969894,0.00046508782042063875,0.00033213088938418515,0.0007711535078657455,0.00019197779635915808,14.722116756714959,0.006804420467588362,7.64426527463739e-06,True,False,FAIL,0.17439340322873245,0.00031255708485506154,-20.221954352360388,-25.516673196520525,40,68,0,0.17439340322873245,0.00031255708485506154,-20.221954352360388,-25.516673196520525,0.0,0.0,0.0,0.0,0.0,False,False,MIXED
120717,0.25,combined,0.1,0.0,0.39990535378456116,-13.905080169545501,-5.552088027473071,31.048101682645353,5.678369546293054,0.18115599029213753,0.00032015338523151216,0.00046475497176086525,0.0003321685571146573,0.0007708616981272833,0.0001915368675341297,14.669866324887316,0.006762587063405073,7.596300376450614e-06,True,False,FAIL,0.17439340322873245,0.00031255708485506154,-20.221954352360388,-25.516673196520525,40,68,0,0.17439340322873245,0.00031255708485506154,-20.221954352360388,-25.516673196520525,0.0,0.0,0.0,0.0,0.0,False,False,MIXED
120717,0.25,combined,1.0,0.0,0.4004403054714203,-13.93247450533674,-5.603987883744265,31.244565216885746,5.746635328956374,0.18112050412445338,0.00032011704305099893,0.0004640050085044935,0.0003323845958359388,0.0007702535895882181,0.00019169514405986796,14.617966468616123,0.006727100895720928,7.55995819593739e-06,True,False,FAIL,0.17439340322873245,0.00031255708485506154,-20.221954352360388,-25.516673196520525,40,68,0,0.17439340322873245,0.00031255708485506154,-20.221954352360388,-25.516673196520525,0.0,0.0,0.0,0.0,0.0,False,False,MIXED
120717,0.25,combined,10.0,0.0,0.3958222568035126,-13.95785763640145,-5.653191346274323,31.427714465498646,5.812112135375823,0.18115202894406748,0.0003199732158567598,0.00046385659349964555,0.00033229290836665965,0.0007698660195776178,0.00019070694421137823,14.568763006086066,0.0067586257153350315,7.416131001698257e-06,True,False,FAIL,0.17439340322873245,0.00031255708485506154,-20.221954352360388,-25.516673196520525,40,68,0,0.17439340322873245,0.00031255708485506154,-20.221954352360388,-25.516673196520525,0.0,0.0,0.0,0.0,0.0,False,False,MIXED
120717,0.5,signal,0.0,0.0,0.5563938617706299,-4.486171602896174,2.2145918481761115,3.7220624736745007,0.9967786345623117,0.1861684055993489,0.0003297502887756089,0.00048095895318615156,0.000341648172204119,0.0007906781922713589,0.0002720558851778043,22.48630893959721,0.01177500237061646,1.719320392054737e-05,True,False,FAIL,0.17439340322873245,0.00031255708485506154,-20.2717170914211,-24.211114565195476,63,45,0,0.17439340322873245,0.00031255708485506154,-20.2717170914211,-24.211114565195476,0.0,0.0,0.0,0.0,0.0,False,False,MIXED
120717,0.5,angular,0.0,0.0,1.0688685178756714,-23.763901752795995,-19.770815478963286,315.17856462681664,157.44883561984008,0.17550587386800054,0.00034653506273850577,0.0004421685653456919,0.0003663895088400234,0.0007743202639163446,0.0003519365303173311,0.5009016124578132,0.0011124706392680872,3.3977977883444227e-05,True,False,WIN,0.17439340322873245,0.00031255708485506154,-20.2717170914211,-24.211114565195476,63,45,200,0.17030458976942114,0.00031685843115334783,-19.88035505168345,-23.580409829776038,0.5965976715087891,0.0002175261678949021,0.3913620397376505,-0.004088813459311308,4.3013462982862826e-06,True,False,WIN
120717,0.5,directional,0.0,0.0,0.7018090486526489,0.06940010786530644,4.874113772712589,1.303846565290696,0.5403143825095408,0.18913781172956917,0.0003385719267020159,0.00047844898337475464,0.00035623929931164985,0.0007972017600466646,0.0003276811144089539,25.14583086413369,0.01474440850083672,2.6014841846954328e-05,True,False,FAIL,0.17439340322873245,0.00031255708485506154,-20.2717170914211,-24.211114565195476,63,45,0,0.17439340322873245,0.00031255708485506154,-20.2717170914211,-24.211114565195476,0.0,0.0,0.0,0.0,0.0,False,False,MIXED
120717,0.5,combined,0.01,0.0,0.5563912987709045,-4.487163456269959,2.2142816285404736,3.7229126253509928,0.9968498377117616,0.1861679989038498,0.0003297495974038277,0.0004809534786919405,0.0003416491669254401,0.0007906734395637273,0.0002720531584462516,22.48599871996157,0.01177459567511735,1.7192512548766146e-05,True,False,FAIL,0.17439340322873245,0.00031255708485506154,-20.2717170914211,-24.211114565195476,63,45,0,0.17439340322873245,0.00031255708485506154,-20.2717170914211,-24.211114565195476,0.0,0.0,0.0,0.0,0.0,False,False,MIXED
120717,0.5,combined,0.1,0.0,0.5566695928573608,-4.4721337350434665,2.2203727970118785,3.710050930890808,0.995452692586231,0.1861751854177999,0.0003297677002280265,0.0004809470181978823,0.00034168011704743736,0.0007906838589199173,0.00027218576848936496,22.49208988843298,0.011781782189067447,1.7210615372964966e-05,True,False,FAIL,0.17439340322873245,0.00031255708485506154,-20.2717170914211,-24.211114565195476,63,45,0,0.17439340322873245,0.00031255708485506154,-20.2717170914211,-24.211114565195476,0.0,0.0,0.0,0.0,0.0,False,False,MIXED
