iteration,z_norm,PSNR_obs,RelMSE_obs,MSE_obs,PSNR_holdout,RelMSE_holdout,MSE_holdout,FA_MAE,MD_MAE,AD_MAE,RD_MAE,mean_D_error,mean_delta_D,n_observed_vols,n_holdout_vols,subject,sampling_ratio,objective,lambda_shape,lambda_z,loss_L_signal,loss_L_directional,loss_L_angular,loss_L_z,loss_L_total
10,0.0385541208088398,-14.961555362237057,62.4346378466928,31.344080657839413,nan,nan,nan,0.17291838599628004,0.0003321723736277307,0.0004426411813104431,0.00034888522794759375,0.0007711614078698017,1.8223264760279366e-05,108,0,106319,1.0,angular,0.0,0.0,11.098675727844238,78.30677032470703,0.0447404645383358,0.0012091328389942646,0.0447404645383358
50,0.17823071777820587,-15.425196825839421,69.46879141442385,34.875438961349936,nan,nan,nan,0.17159678739699763,0.0003320556613224408,0.0004344686326753057,0.00035102608292672196,0.0007658285094990164,7.388264073161587e-05,108,0,106319,1.0,angular,0.0,0.0,1.0246886014938354,14.026926040649414,0.04072339087724686,0.030577274039387703,0.04072339087724686
100,0.34778305888175964,-15.56261500071474,71.7020480547999,35.996601487149874,nan,nan,nan,0.17065094229649821,0.0003332231401745392,0.00042691657920985424,0.00035437656651748656,0.0007616546858742018,0.00013255689448873152,108,0,106319,1.0,angular,0.0,0.0,4.415472984313965,52.66138458251953,0.03989854454994202,0.11867064982652664,0.03989854454994202
200,0.6084045171737671,-15.424528864178255,69.45810766802875,34.87007539682413,nan,nan,nan,0.1699029100767565,0.0003408040121796251,0.00042471032921153213,0.00036259295773904434,0.0007646852902727917,0.00021844611306699374,108,0,106319,1.0,angular,0.0,0.0,401.4910583496094,211.6000518798828,0.03728346526622772,0.36767715215682983,0.03728346526622772
500,0.8264642953872681,-19.646127814475904,183.60429747195258,92.17492256810877,nan,nan,nan,0.17140294435130915,0.0003526571498712491,0.0004370112535707303,0.0003737838896577283,0.0007802060323454838,0.0002863324305264162,108,0,106319,1.0,angular,0.0,0.0,4.248968601226807,19.7392635345459,0.03680567070841789,0.6825677156448364,0.03680567070841789
1000,1.0220601558685303,-19.45206248743134,175.58051132699666,88.14673871403883,nan,nan,nan,0.17686295780295264,0.0003682859370514243,0.000457684275057864,0.0003884775421297954,0.0008036421674894138,0.00034243114824267587,108,0,106319,1.0,angular,0.0,0.0,17.78135108947754,40.62232208251953,0.035768575966358185,1.0445590019226074,0.035768575966358185
0,0.0,-25.516673196520525,449.9811846755954,356.17818756951306,-20.221954352360388,166.42182695791536,105.24353697830153,0.17439340322873245,0.00031255708485506154,0.0004417832094499269,0.00032630802206275763,0.0007509605315867634,0.0,40,68,120717,0.25,angular,0.0,0.0,,,,,
10,0.037962574511766434,-25.440071951559055,442.1139620703548,349.9509647784965,-20.174156209708272,164.6002426353312,104.09158485448872,0.1738735460991499,0.00031205564722423834,0.0004385186003533909,0.0003265854345130977,0.0007484672640548538,1.8968099736948567e-05,40,68,120717,0.25,angular,0.0,0.0,8855.2255859375,180.9280242919922,0.04502517729997635,0.0011754357255995274,0.04502517729997635
50,0.18227064609527588,-25.31578902969202,429.6412169710238,340.0782858870469,-20.122254508714295,162.64484425762487,102.85501002994067,0.1723214136658624,0.00031045702367378124,0.00042678040876616185,0.0003280106000369775,0.0007396731728631497,7.861908735279771e-05,40,68,120717,0.25,angular,0.0,0.0,7.895610809326172,62.5430908203125,0.04206942394375801,0.031983859837055206,0.04206942394375801
100,0.3519592881202698,-25.115197704807528,410.24831463325717,324.72802449476666,-19.985491963433468,157.6028426258649,99.66649747196368,0.17129477026343604,0.000310170210046955,0.00041493640905195537,0.0003308614707142014,0.0007316912850830708,0.00014010282527420932,40,68,120717,0.25,angular,0.0,0.0,9.109051704406738,69.80856323242188,0.03678152337670326,0.12161635607481003,0.03678152337670326
200,0.5862249135971069,-24.84421052899064,385.4322834939462,305.08513875890947,-19.816844348034152,151.6000291830401,95.87037691439082,0.17027641760264592,0.00031622960583616456,0.00041022214829328213,0.000337770753159353,0.0007328095375378867,0.00021356376064996413,40,68,120717,0.25,angular,0.0,0.0,21.330591201782227,96.22199249267578,0.035962291061878204,0.34128519892692566,0.035962291061878204
500,0.8724191784858704,-24.810565252503704,382.4578333050691,302.73074192328664,-19.810087584839614,151.3643529013336,95.72133753703223,0.17129977012704672,0.0003303126839706142,0.0004218566342259338,0.0003512553421708532,0.000750313497946602,0.00029240694465179114,40,68,120717,0.25,angular,0.0,0.0,2974.3662109375,372.2670593261719,0.034895170480012894,0.7600181102752686,0.034895170480012894
1000,1.0813342332839966,-25.125505628556006,411.2231902086011,325.4996776824041,-19.761645574678404,149.68538804929776,94.65957657261747,0.17524338617707236,0.0003436793290815584,0.0004396779365229083,0.000363550733001868,0.0007698553174263103,0.00034147228870357217,40,68,120717,0.25,angular,0.0,0.0,321.1874084472656,112.8427963256836,0.033995646983385086,1.1692521572113037,0.033995646983385086
