iteration,latent_norm,L_signal,L_DTI,L_z,PSNR,RelMSE,MSE,FA_MAE,MD_MAE,AD_MAE,RD_MAE,mean_D_fro_error_vs_wls,mean_relative_delta_D,mean_delta_D_fro,lambda_DTI,lambda_z,tag,dti_ref_scale,L_DTI_scaled,weighted_DTI,weighted_z
10.0,0.02172994613647461,6.760191917419434,0.000785349344369024,0.00038503273390233517,-14.418435638834204,55.09518232306016,27.659451518446524,0.17372717097210252,0.0003325525758635256,0.00044598097342449846,0.0003485963759863865,0.0007733526791284497,0.011205882157323457,1.2156321311758269e-05,0.1,0.0,lambdaDTI=0.1,0.0007727638114817885,1.0162863900977746,0.10162863900977746,0.0
50.0,0.059519797563552856,1.3410636186599731,0.000801588234025985,0.00349901313893497,-14.036591207280484,50.4579011284788,25.331395797951313,0.17430347857151363,0.000333030195061679,0.000448279918278431,0.0003487097893950782,0.0007749747540052588,0.03681626268439969,3.267039944684529e-05,0.1,0.0,lambdaDTI=0.1,0.0007727638114817885,1.037300430113213,0.1037300430113213,0.0
100.0,0.07470973581075668,1184.087158203125,0.0007592146284878254,0.005573703907430172,-13.724046800282588,46.9542319204961,23.572447655686798,0.17451315646929513,0.0003333547043301166,0.00044862951747110864,0.00034914161098375065,0.0007752275433256491,0.04743604556437025,4.119614354266805e-05,0.1,0.0,lambdaDTI=0.1,0.0007727638114817885,0.9824665922593058,0.09824665922593058,0.0
200.0,0.18797239661216736,0.5583308935165405,0.0007540839724242687,0.035241663455963135,-12.533117599610895,35.69289880291626,17.918917087944134,0.17629603067206645,0.0003354219027195211,0.00045542361149712696,0.000350547854154296,0.0007805838264401628,0.20383477536131653,9.684756904944297e-05,0.1,0.0,lambdaDTI=0.1,0.0007727638114817885,0.9758272336515075,0.09758272336515075,0.0
500.0,0.31231990456581116,0.35317930579185486,0.0008179478463716805,0.09693462401628494,-7.429746908480011,11.021602693964414,5.5331786286092814,0.17841163241858826,0.0003387068201806861,0.0004629672545117283,0.00035326688415414126,0.0007874680387576392,0.42427600976486846,0.00015253653364687367,0.1,0.0,lambdaDTI=0.1,0.0007727638114817885,1.058470692103517,0.10584706921035172,0.0
1000.0,0.3972221314907074,0.5415531992912292,0.0007961698574945331,0.15777474641799927,-1.595542466201215,2.8762346062925084,1.4439569540207853,0.18029509281262918,0.0003420532227978907,0.00046914268162284777,0.0003564607285985969,0.0007941123102565488,0.5869620529943838,0.00019034516202072853,0.1,0.0,lambdaDTI=0.1,0.0007727638114817885,1.0302887449761176,0.10302887449761178,0.0
0.0,0.0,nan,nan,nan,-14.721499063347508,59.07720864650867,29.658549432176496,0.17340725400929372,0.00033228888092181474,0.0004450402273260078,0.00034840263590245715,0.0007727638114817885,0.0,0.0,1.0,0.0,lambdaDTI=1.0,0.0007727638114817885,nan,nan,nan
10.0,0.02166070230305195,6.764379978179932,0.0007853273418731987,0.00038231557118706405,-14.419594779351339,55.10988929819738,27.666834865749117,0.1737255403452661,0.00033254946587892806,0.00044596156092819645,0.00034859834785431717,0.0007733333367419766,0.01114368658073698,1.211486403243456e-05,1.0,0.0,lambdaDTI=1.0,0.0007727638114817885,1.0162579176259812,1.0162579176259812,0.0
50.0,0.059429630637168884,1.3400888442993164,0.0008015841012820601,0.0034883227199316025,-14.037227120878208,50.465289943221784,25.33510520691495,0.17430245208019468,0.0003330260709128974,0.0004482586839297591,0.00034871195877846957,0.0007749514549685671,0.03665327826339661,3.2624234722499566e-05,1.0,0.0,lambdaDTI=1.0,0.0007727638114817885,1.0372950821092517,1.0372950821092517,0.0
100.0,0.07465510070323944,1183.864013671875,0.0007591815083287656,0.005565115716308355,-13.724762502447076,46.96197045183452,23.576332632981615,0.1745126122070929,0.0003333508573172652,0.0004486094830853227,0.00034914391533512156,0.000775205344315905,0.047271456300587746,4.116523969175894e-05,1.0,0.0,lambdaDTI=1.0,0.0007727638114817885,0.982423732903617,0.982423732903617,0.0
