iteration,latent_norm,L_signal,L_DTI,L_z,PSNR,RelMSE,MSE,FA_MAE,MD_MAE,AD_MAE,RD_MAE,mean_D_fro_error_vs_wls,mean_relative_delta_D,mean_delta_D_fro,lambda_DTI,lambda_z,tag,dti_ref_scale,L_DTI_scaled,weighted_DTI,weighted_z
100,0.07258933037519455,1162.48876953125,0.0007578741060569882,0.005224418826401234,-13.870302831736648,48.5624225911828,24.379808118303124,0.1743940457080086,0.0003332326502677231,0.00044731275022189383,0.00034941059442385376,0.0007740843469027754,0.037132214135914866,3.825792408885953e-05,100.0,0.0,lambdaDTI=100.0,0.0007727638114817885,0.9807318805518997,98.07318805518997,0.0
200,0.18842805922031403,0.5578186511993408,0.0007525110268034041,0.03541196137666702,-12.552236450604815,35.850375243911394,17.99797503459838,0.17627784742639332,0.0003355882591871155,0.00045439025791573883,0.00035111611429432157,0.0007798029464732366,0.18305600940275749,9.671630542795367e-05,100.0,0.0,lambdaDTI=100.0,0.0007727638114817885,0.973791753214285,97.3791753214285,0.0
500,0.2902793288230896,0.36565327644348145,0.0008160214638337493,0.08364859223365784,-9.497853020658217,17.744156645242345,8.908104479751927,0.17797391264172618,0.0003381959761950801,0.0004605198050690816,0.00035326572248443254,0.0007853395947539677,0.35195898898540834,0.0001425977651528436,100.0,0.0,lambdaDTI=100.0,0.0007727638114817885,1.055977844341615,105.59778443416151,0.0
1000,0.3805961608886719,0.5743575692176819,0.0007934471359476447,0.14485366642475128,-3.206076975586752,4.167520629220171,2.0922216777526494,0.1797493727119622,0.0003410118700583319,0.00046636473603356486,0.0003558096128574397,0.0007911893020574988,0.5084924497579307,0.0001792801214398439,100.0,0.0,lambdaDTI=100.0,0.0007727638114817885,1.0267653895776971,102.67653895776971,0.0
0,0.0,nan,nan,nan,-14.721499063347508,59.07720864650867,29.658549432176496,0.17340725400929372,0.00033228888092181474,0.0004450402273260078,0.00034840263590245715,0.0007727638114817885,0.0,0.0,500.0,0.0,lambdaDTI=500.0,0.0007727638114817885,nan,nan,nan
10,0.026765180751681328,6.936371803283691,0.0007834808202460408,0.000582223990932107,-14.817439989244281,60.39681816177946,30.32103340757911,0.17325670088751838,0.0003321013912196741,0.0004437296112614414,0.0003485845534529799,0.0007715883536609941,0.009552025919095621,1.0144947448691279e-05,500.0,0.0,lambdaDTI=500.0,0.0007727638114817885,1.013868414391329,506.9342071956645,0.0
50,0.0417054146528244,1.6480119228363037,0.0008001236710697412,0.0017503041308373213,-14.635515068037058,57.91906835695862,29.07712790238583,0.1734602244758928,0.00033227503588443235,0.00044405399447801505,0.0003488058528814496,0.0007716926433426138,0.012430674545929821,1.4759840591896371e-05,500.0,0.0,lambdaDTI=500.0,0.0007727638114817885,1.0354052029629721,517.7026014814861,0.0
100,0.05562721937894821,1166.537353515625,0.0007570035522803664,0.0030508602503687143,-14.324969250447044,53.922123374707134,27.0705403697367,0.17371294527092973,0.00033262288692647977,0.00044456166894434485,0.00034922081684671664,0.0007720478903771244,0.020780149068401844,2.5234373396225532e-05,500.0,0.0,lambdaDTI=500.0,0.0007727638114817885,0.9796053348160785,489.8026674080392,0.0
200,0.1359160989522934,0.6905667185783386,0.0007487026159651577,0.018440626561641693,-13.198374113886544,41.60135459825033,20.885140988641265,0.17498248252663295,0.00033429379555414594,0.00044888163680090616,0.0003506082661517172,0.0007754504984668133,0.07878413447868014,6.48007092889184e-05,500.0,0.0,lambdaDTI=500.0,0.0007727638114817885,0.9688634545780644,484.4317272890322,0.0
500,0.2864968776702881,0.36310362815856934,0.0008129380876198411,0.08104869723320007,-10.631790343708651,23.03822922411421,11.565889383190836,0.17781734413065683,0.00033827402887945146,0.00045839140982555505,0.0003540749020036666,0.0007836980858850629,0.30420635290886894,0.0001404362512924515,500.0,0.0,lambdaDTI=500.0,0.0007727638114817885,1.0519877814425829,525.9938907212915,0.0
1000,0.38358086347579956,0.5830374360084534,0.0007900017662905157,0.14718832075595856,-4.770148395633628,5.9742707446922,2.9992650001944687,0.17956332941087452,0.00034064764799889913,0.0004634093244529278,0.0003563638250911234,0.0007883880744020407,0.4261851718419573,0.00017533891851850218,500.0,0.0,lambdaDTI=500.0,0.0007727638114817885,1.0223068867260658,511.1534433630329,0.0
0,0.0,nan,nan,nan,-14.721499063347508,59.07720864650867,29.658549432176496,0.17340725400929372,0.00033228888092181474,0.0004450402273260078,0.00034840263590245715,0.0007727638114817885,0.0,0.0,1000.0,0.0,lambdaDTI=1000.0,0.0007727638114817885,nan,nan,nan
10,0.027104180306196213,6.961426258087158,0.0007834443240426481,0.0005954743828624487,-14.850856567046922,60.863331021903015,30.55523700385106,0.17321022112603524,0.00033207079058862013,0.00044361179441014997,0.000348563833294212,0.0007715220495234637,0.010251063208594468,1.0580404090329825e-05,1000.0,0.0,lambdaDTI=1000.0,0.0007727638114817885,1.013821186243672,1013.8211862436718,0.0
50,0.05875340476632118,1.6638678312301636,0.0007992800092324615,0.0034694105852395296,-14.765744344764432,59.68215485582622,29.9622507658026,0.17321615507629276,0.0003321848360465855,0.0004427810985901345,0.0003490327300300598,0.0007707968092839517,0.019967749177783965,2.1084556722868425e-05,1000.0,0.0,lambdaDTI=1000.0,0.0007727638114817885,1.0343134569148982,1034.3134569148983,0.0
100,0.07097942382097244,1160.2791748046875,0.0007567399879917502,0.004939322359859943,-14.526834236193922,56.487646974103285,28.358510980321785,0.17341653002913576,0.0003324556670578001,0.00044303350729938784,0.00034941450903524157,0.0007709295707492638,0.02521917883768536,2.8595928496612966e-05,1000.0,0.0,lambdaDTI=1000.0,0.0007727638114817885,0.9792642677465546,979.2642677465547,0.0
200,0.12280453741550446,0.8540002107620239,0.0007440401241183281,0.014981972053647041,-13.963969354973095,49.62116955076546,24.91133118373497,0.173960360658621,0.0003333692125809392,0.0004439320970001759,0.0003506043075012286,0.000771701491187675,0.045585041312247505,5.1839714281896376e-05,1000.0,0.0,lambdaDTI=1000.0,0.0007727638114817885,0.9628299268978677,962.8299268978677,0.0
500,0.267352819442749,0.4074585437774658,0.0008095669327303767,0.07024158537387848,-11.570224512144618,28.595158748849236,14.355636440920428,0.17714546277750992,0.00033763923012621353,0.0004541603973979585,0.0003544103378763683,0.0007801735667430767,0.2192563686363797,0.00012687166783044508,1000.0,0.0,lambdaDTI=1000.0,0.0007727638114817885,1.0476253166902543,1047.6253166902543,0.0
1000,0.38658204674720764,0.6400755643844604,0.0007870999979786575,0.14949287474155426,-7.404651834998214,10.958099617956567,5.50129815960907,0.17918777530115437,0.00033925819443034834,0.0004602521575292841,0.00035553371452925277,0.0007846619798249066,0.3492974073985779,0.00016271373646688044,1000.0,0.0,lambdaDTI=1000.0,0.0007727638114817885,1.0185518347053275,1018.5518347053275,0.0
0,0.0,nan,nan,nan,-14.721499063347508,59.07720864650867,29.658549432176496,0.17340725400929372,0.00033228888092181474,0.0004450402273260078,0.00034840263590245715,0.0007727638114817885,0.0,0.0,5000.0,0.0,lambdaDTI=5000.0,0.0007727638114817885,nan,nan,nan
10,0.027453618124127388,6.971161842346191,0.000783420167863369,0.0006103718187659979,-14.877177306554746,61.23331779188078,30.74098157706365,0.173169071179431,0.0003320521604314312,0.0004435171464425291,0.00034855222718799364,0.0007714760945464916,0.011013801485330583,1.1088014861397467e-05,5000.0,0.0,lambdaDTI=5000.0,0.0007727638114817885,1.0137899267838988,5068.949633919494,0.0
50,0.0946497842669487,1.7875388860702515,0.0007966902339830995,0.009007517248392105,-15.07973453202614,64.1569210978718,32.20871905412764,0.17271916287113723,0.00033171833926442406,0.00043998300118478623,0.00034920588313610163,0.0007685934381502431,0.049592027445940164,3.590334143083643e-05,5000.0,0.0,lambdaDTI=5000.0,0.0007727638114817885,1.0309621415312287,5154.810707656144,0.0
100,0.11507730185985565,1179.72802734375,0.00075539480894804,0.013070940971374512,-14.979220401064774,62.68910951281486,31.471833147533516,0.1728348871797851,0.0003317815456769446,0.0004396109150488512,0.000349510782218321,0.0007681017229820123,0.05123265078709261,4.115216508097784e-05,5000.0,0.0,lambdaDTI=5000.0,0.0007727638114817885,0.9775235301191924,4887.617650595962,0.0
200,0.18792276084423065,1.1069867610931396,0.0007394248386844993,0.03501567617058754,-14.912435108869762,61.732458282137046,30.99156523263962,0.17282271156220996,0.0003319233423723518,0.0004372317752179292,0.00035056660292853307,0.0007661063764526743,0.08445777505607838,6.305518016835221e-05,5000.0,0.0,lambdaDTI=5000.0,0.0007727638114817885,0.9568574869812275,4784.287434906138,0.0
500,0.32715219259262085,1.2479369640350342,0.0007901982753537595,0.10632527619600296,-15.44198756642544,69.73789227796232,35.01053575157326,0.17218544311876413,0.00033093490603140627,0.0004308182081508391,0.0003512141250892389,0.0007604103146424802,0.26177833587140764,9.800602702512398e-05,5000.0,0.0,lambdaDTI=5000.0,0.0007727638114817885,1.0225611805482195,5112.805902741098,0.0
1000,0.5685029029846191,4.619107246398926,0.0007575586205348372,0.3225077986717224,-15.768066497099761,75.17556665904196,37.74041311244043,0.17081468796674626,0.0003287813047229413,0.00042210612123807877,0.0003505221908750281,0.000752204909072519,0.8165207670353269,0.00013875565254796598,5000.0,0.0,lambdaDTI=5000.0,0.0007727638114817885,0.9803236244748638,4901.618122374319,0.0
0,0.0,nan,nan,nan,-14.721499063347508,59.07720864650867,29.658549432176496,0.17340725400929372,0.00033228888092181474,0.0004450402273260078,0.00034840263590245715,0.0007727638114817885,0.0,0.0,10000.0,0.0,lambdaDTI=10000.0,0.0007727638114817885,nan,nan,nan
10,0.027637679129838943,6.973725318908691,0.000783413415774703,0.0006190660642459989,-14.884911359747457,61.342461170809,30.795774861534934,0.1731567987782689,0.0003320501315440413,0.00044348175687658345,0.0003485566235459526,0.0007714611410555222,0.01136013236920086,1.1348299299757345e-05,10000.0,0.0,lambdaDTI=10000.0,0.0007727638114817885,1.0137811891999622,10137.811891999623,0.0
50,0.10911457985639572,1.8600298166275024,0.0007955778855830431,0.011914006434381008,-15.200782031658855,65.97027035325398,33.119075344831145,0.1725012048673848,0.0003315699143126555,0.00043884095802565877,0.0003493110362592688,0.0007677840663175026,0.07607886807974527,4.247433159403296e-05,10000.0,0.0,lambdaDTI=10000.0,0.0007727638114817885,1.029522699901679,10295.226999016792,0.0
100,0.14482174813747406,1193.52978515625,0.0007544182008132339,0.020672546699643135,-15.145035951922763,65.1288869099986,32.69667535310982,0.17257612620560733,0.00033147572417764945,0.0004377731379114063,0.00034964878869582977,0.0007665859272475395,0.08383871193495807,5.0673343154510965e-05,10000.0,0.0,lambdaDTI=10000.0,0.0007727638114817885,0.9762597440563674,9762.597440563673,0.0
200,0.24454918503761292,1.2425780296325684,0.0007367376238107681,0.059329450130462646,-15.276206086291491,67.1259846575767,33.69927895650355,0.17236840247128696,0.0003311315769732804,0.0004342015031372642,0.0003503852259595785,0.000763340668540196,0.15790781234366136,7.43013972597663e-05,10000.0,0.0,lambdaDTI=10000.0,0.0007727638114817885,0.9533800792224735,9533.800792224734,0.0
500,0.4705553352832794,1.5075660943984985,0.0007840153411962092,0.22072814404964447,-15.783457013528402,75.44244623874789,37.8743947508504,0.17084727611726774,0.00032914232947243706,0.0004244729452743797,0.00035037964914499687,0.0007548974667013449,0.7176893581572319,0.00012541570888240577,10000.0,0.0,lambdaDTI=10000.0,0.0007727638114817885,1.0145601146783072,10145.601146783072,0.0
1000,0.7316470742225647,4.6978983879089355,0.000752739782910794,0.5344929695129395,-15.926102854037435,77.96152865746883,39.139050481056046,0.1704221036915057,0.00032740610403813117,0.0004191259383198316,0.00034951075218938807,0.0007485165461589994,1.048451629749956,0.00015312668936433784,10000.0,0.0,lambdaDTI=10000.0,0.0007727638114817885,0.9740877765321359,9740.877765321358,0.0
