iteration,latent_norm,PSNR,RelMSE,MSE,FA_MAE,MD_MAE,AD_MAE,RD_MAE,mean_delta_D_fro,mean_relative_delta_D,mean_D_fro_error_vs_wls,tag,lambda_DTI,lambda_z,scale_dti,L_signal,L_DTI,L_z,L_total
1000,0.40611305832862854,-0.6224264149171183,2.2988609451028927,1.15409787530751,0.18082070521435697,0.0003432994325353607,0.0004703065156584155,0.0003579178783748115,0.00019902072282547737,0.601905174136152,0.0007958575817982686,6B_ldti0.1_lz0.001,0.1,0.001,2493.288522031229,0.26040807366371155,0.0007970021688379347,0.16491663455963135,0.45928865671157837
0,0.0,-14.721499063347508,59.07720864650867,29.658549432176496,0.17340725400929372,0.00033228888092181474,0.0004450402273260078,0.00034840263590245715,0.0,0.0,0.0007727638114817885,6B_ldti0.1_lz0.01,0.1,0.01,2493.288522031229,1.9373054504394531,0.0007770081283524632,0.0,2.1310359952340696
10,0.02322334796190262,-14.439248226142723,55.35984727314945,27.79232134566121,0.17370912876496689,0.0003325374459088937,0.00044568276736223287,0.0003486753754021437,1.1894864183516385e-05,0.010571402423989322,0.0007731009750456886,6B_ldti0.1_lz0.01,0.1,0.01,2493.288522031229,3.2563748359680176,0.0007834222633391619,0.00043971004197373986,3.4517087936401367
50,0.06118402257561684,-13.979500528997184,49.79894171553685,25.000578198909384,0.17436761568473758,0.00033308076980958736,0.0004482369480045995,0.00034883452984722254,3.416289788936373e-05,0.03802438879501289,0.0007749022537546055,6B_ldti0.1_lz0.01,0.1,0.01,2493.288522031229,4.235026836395264,0.0007733505335636437,0.0036877498496323824,4.427882194519043
100,0.08226530998945236,-13.589890414073022,45.525958913585356,22.855411313777488,0.17464219017965213,0.00033354646563400205,0.0004487271705403897,0.00034944467722150237,4.564200851119828e-05,0.052786185077546746,0.0007753164028277643,6B_ldti0.1_lz0.01,0.1,0.01,2493.288522031229,2.1935346126556396,0.0007760463049635291,0.006742025725543499,2.3870928287506104
200,0.19414301216602325,-12.152155775935785,32.6953234625051,16.41404340743195,0.17651682937750698,0.00033583762982671716,0.0004557843644008748,0.000351088219760004,0.00010268420640968532,0.21572189831600025,0.0007810003712371225,6B_ldti0.1_lz0.01,0.1,0.01,2493.288522031229,0.580477774143219,0.0007726617623120546,0.03761671110987663,0.7735008001327515
500,0.31705835461616516,-6.741228775890256,9.405739323993119,4.721966238384592,0.17874574860422196,0.000339464675668227,0.0004635510675428851,0.00035422283156858337,0.00015933807953181735,0.4329040208380194,0.0007883367111061779,6B_ldti0.1_lz0.01,0.1,0.01,2493.288522031229,0.2943623960018158,0.0007842537015676498,0.09996394068002701,0.49089908599853516
1000,0.40609505772590637,-0.623061385218554,2.2991970799614565,1.1542666251951061,0.1808204056698787,0.00034329875855540427,0.00047030567659402936,0.0003579171542627044,0.0001990151648160005,0.6018832799182098,0.000795856435347416,6B_ldti0.1_lz0.01,0.1,0.01,2493.288522031229,0.260417103767395,0.0007970016449689865,0.16490203142166138,0.46078163385391235
0,0.0,-14.721499063347508,59.07720864650867,29.658549432176496,0.17340725400929372,0.00033228888092181474,0.0004450402273260078,0.00034840263590245715,0.0,0.0,0.0007727638114817885,6B_ldti0.1_lz0.1,0.1,0.1,2493.288522031229,1.9373054504394531,0.0007770081283524632,0.0,2.1310359952340696
10,0.02321481518447399,-14.439297563185443,55.36047617975034,27.792637075837675,0.17370908418829856,0.00033253743260044065,0.0004456825899406798,0.00034867540033785434,1.1893171552700735e-05,0.010569730852801664,0.0007731008713382219,6B_ldti0.1_lz0.1,0.1,0.1,2493.288522031229,3.2563889026641846,0.0007834222633391619,0.00043940971954725683,3.4517624378204346
50,0.06117318570613861,-13.979608831983672,49.800183601304745,25.001201663207716,0.17436755272660753,0.00033308068241012296,0.00044823671182590255,0.00034883447526420767,3.41595961610445e-05,0.0380194970187026,0.0007749020783375064,6B_ldti0.1_lz0.1,0.1,0.1,2493.288522031229,4.235081672668457,0.0007733504171483219,0.0036864299327135086,4.428268909454346
100,0.08225226402282715,-13.589991466298539,45.52701823005877,22.855943122756123,0.17464211467773633,0.00033354634260698265,0.0004487268840578026,0.00034944458593237594,4.563808450236033e-05,0.05277946252342518,0.0007753161684861138,6B_ldti0.1_lz0.1,0.1,0.1,2493.288522031229,2.1935791969299316,0.0007760460721328855,0.006739831529557705,2.3877439498901367
200,0.19413945078849792,-12.152486696981288,32.69781485562571,16.41529416229521,0.17651671085331178,0.0003358373671388286,0.00045578399801663545,0.0003510879479777723,0.00010267986569723422,0.21570944730923106,0.0007810000002010418,6B_ldti0.1_lz0.1,0.1,0.1,2493.288522031229,0.5804938673973083,0.0007726612966507673,0.0376153364777565,0.7769021391868591
