subject,sampling_ratio,lambda_dis,lambda_z,z_norm,PSNR_obs,PSNR_holdout,RelMSE_obs,RelMSE_holdout,FA_MAE,MD_MAE,AD_MAE,RD_MAE,mean_abs_D_drift,mean_rel_D_drift,mean_lambda1,mean_lambda2,mean_lambda3,PSNR_obs_z0,PSNR_holdout_z0,FA_MAE_z0,MD_MAE_z0,mean_rel_D_drift_z0,mean_abs_D_drift_z0,signal_holdout_improve,dti_stable,dti_improved,overfit_obs_up_hold_down,over_regularized,delta_PSNR_holdout,delta_FA_MAE,delta_rel_D_drift
106319,0.5,0.0,0.0,0.010289322584867477,-16.247244211468576,-10.833742393025425,74.07867576382843,29.666461011855866,0.17335832499452855,0.0003323646125254163,0.0004448958890250009,0.0003485209281790518,2.330460220237636e-06,0.002004840243861175,0.0009352228384970594,0.0007800761278784674,0.0007179935139666262,-16.252616823616705,-10.830517741174376,0.17340725400929372,0.00033228888092181474,0.0,0.0,False,True,True,True,False,-0.003224651851049032,-4.8929014765164425e-05,0.002004840243861175
106319,0.5,0.01,0.0,0.010289319790899754,-16.247244813346025,-10.833743108007942,74.07868603020047,29.666465895869734,0.17335832542967017,0.0003323646126415515,0.0004448958903807455,0.0003485209281480868,2.33045519817664e-06,0.002004835113527519,0.0009352228394624167,0.0007800761285045395,0.0007179935143383123,-16.252616823616705,-10.830517741174376,0.17340725400929372,0.00033228888092181474,0.0,0.0,False,True,True,True,False,-0.0032253668335666674,-4.892857962354724e-05,0.002004835113527519
106319,0.5,0.1,0.0,0.010289301164448261,-16.247241822827995,-10.833739135382437,74.07863502021091,29.666438759051257,0.17335832512346258,0.0003323646125925925,0.00044489589400405346,0.0003485209267500186,2.330421528164329e-06,0.0020048062050203406,0.0009352228467178948,0.0007800761297428656,0.0007179935135053089,-16.252616823616705,-10.830517741174376,0.17340725400929372,0.00033228888092181474,0.0,0.0,False,True,True,True,False,-0.0032213942080616675,-4.8928885831134306e-05,0.0020048062050203406
