subject,lambda_dis,lambda_z,z_norm,PSNR_holdout_z0,PSNR_holdout,delta_PSNR_holdout,FA_MAE_z0,FA_MAE,delta_FA_MAE,mean_rel_D_drift,signal_holdout_improve,dti_stable,dti_improved,overfit,over_regularized
106319,0.0,0.0,0.010289322584867477,-10.830517741174376,-10.833742393025425,-0.003224651851049032,0.17340725400929372,0.17335832499452855,-4.8929014765164425e-05,0.002004840243861175,False,True,True,True,False
106319,0.01,0.0,0.010289319790899754,-10.830517741174376,-10.833743108007942,-0.0032253668335666674,0.17340725400929372,0.17335832542967017,-4.892857962354724e-05,0.002004835113527519,False,True,True,True,False
106319,0.1,0.0,0.010289301164448261,-10.830517741174376,-10.833739135382437,-0.0032213942080616675,0.17340725400929372,0.17335832512346258,-4.8928885831134306e-05,0.0020048062050203406,False,True,True,True,False
