subject_id,sampling_fraction,n_observed_vols,n_holdout_vols,FA_MAE_z0,FA_MAE,MD_MAE_z0,MD_MAE,observed_PSNR_z0,observed_PSNR,holdout_PSNR_z0,holdout_PSNR,latent_norm,mean_D_fro_error_vs_wls_z0,mean_D_fro_error_vs_wls,mean_delta_D_fro_vs_z0,delta_FA_MAE,delta_observed_PSNR,delta_holdout_PSNR
106319,0.25,15,11,0.17340725400929372,0.1834437360147494,0.00033228888092181474,0.00034624858289727787,-27.870496742233474,-4.5470156935939405,-22.724728486257973,-0.45058634535105113,0.4918974041938782,0.0007727638114817885,0.0008096783106478194,0.0002399178987121559,0.010036482005455677,23.323481048639533,22.27414214090692
106319,0.5,32,22,0.17340725400929372,0.18276359650334756,0.00033228888092181474,0.00034622126778399617,-24.13868094021973,-2.807131939546175,-17.76044402057845,2.3643758405464386,0.4775139093399048,0.0007727638114817885,0.0008056190485287386,0.0002309543514110454,0.009356342494053843,21.331549000673554,20.12481986112489
106319,1.0,63,45,0.17340725400929372,0.17950763036264475,0.00033228888092181474,0.0003402137050090742,-16.23253897467013,-5.528930421108406,-10.927169567995916,0.7881475024518527,0.34467998147010803,0.0007727638114817885,0.0007919191131209298,0.00017191767721262205,0.0061003763533510336,10.703608553561725,11.71531707044777
