subject_id,sampling_fraction,n_observed_vols,n_holdout_vols,FA_MAE_z0,FA_MAE,MD_MAE_z0,MD_MAE,observed_PSNR_z0,observed_PSNR,holdout_PSNR_z0,holdout_PSNR,latent_norm,mean_D_fro_error_vs_wls_z0,mean_D_fro_error_vs_wls,mean_delta_D_fro_vs_z0,delta_FA_MAE,delta_observed_PSNR,delta_holdout_PSNR
106319,1.0,63,45,0.17340725400929372,0.17950763036264475,0.00033228888092181474,0.0003402137050090742,-16.23253897467013,-5.528930421108406,-10.927169567995916,0.7881475024518527,0.34467998147010803,0.0007727638114817885,0.0007919191131209298,0.00017191767721262205,0.0061003763533510336,10.703608553561725,11.71531707044777
120717,1.0,63,45,0.17439340322873245,0.18412730559706322,0.00031255708485506154,0.00032492144618343513,-24.22977464598306,-9.424676173806285,-20.206377331738814,-0.5416354044436349,0.47921639680862427,0.0007509605315867634,0.0007830247044457689,0.00023659738871818618,0.009733902368330771,14.805098472176775,19.66474192729518
121618,1.0,63,45,0.1747288505215207,0.18128706672527004,0.0003093042149979242,0.00032303544907032146,-28.051261729503874,-19.061958150597388,-22.367855855016057,-13.300201526169925,0.34857112169265747,0.00072880006256572,0.0007567115544385333,0.00018120249877928487,0.0065582162037493286,8.989303578906487,9.067654328846132
116726,1.0,63,45,0.1566807853915402,0.15284763409958824,0.0003758220527910952,0.00037374744061818854,-27.542066716455935,-26.672305801710976,-23.37918321082835,-23.338589333367203,0.5737406015396118,0.0008158189911938761,0.0008103895443642468,0.00015335012589018127,-0.0038331512919519695,0.8697609147449583,0.04059387746114851
