subject,sampling_ratio,objective,lambda_shape,lambda_z,z_norm,PSNR_obs,PSNR_holdout,RelMSE_obs,RelMSE_holdout,FA_MAE,MD_MAE,AD_MAE,RD_MAE,mean_D_error,mean_delta_D,PSNR_obs_z0,PSNR_holdout_z0,FA_MAE_z0,MD_MAE_z0,signal_success,dti_success,fa_not_worse,fa_improve,md_improve,overall_status,delta_PSNR_holdout_vs_z0,delta_FA_MAE_vs_z0,delta_MD_MAE_vs_z0
116726,0.5,directional,0.0,0.0,0.517272412776947,-27.184290959267024,-22.873520740289504,462.9841622554935,153.90774015273172,0.15665747961491733,0.0003734577058777895,0.0004647490151425086,0.0003873742402284847,0.0008100831062767524,6.68279647742235e-05,-27.558568981992554,-23.318394741191945,0.1566807853915402,0.0003758220527910952,True,False,True,False,True,WIN,0.4448740009024412,-2.330577662287836e-05,-2.364346913305733e-06
116726,1.0,directional,0.0,0.0,0.5213821530342102,-25.865248696629294,nan,326.10364241560114,nan,0.1566179552130074,0.00037340929322922855,0.0004646264272876494,0.00038732197747649806,0.0008099858061413837,6.70082871035924e-05,-26.252569931861554,nan,0.1566807853915402,0.0003758220527910952,True,False,True,False,True,WIN,nan,-6.283017853281336e-05,-2.4127595618666673e-06
106319,0.25,angular,0.0,0.0,1.0189156532287598,-22.024095403975682,-17.018147751358,237.12232769552278,125.19973382530226,0.17593583408094549,0.0003667141845953176,0.00045505264377342585,0.00038717191567232123,0.0008012437538082888,0.0003396405469914081,-17.735472002074985,-10.857478865965707,0.17340725400929372,0.00033228888092181474,False,False,False,False,False,MIXED,-6.160668885392294,0.0025285800716517703,3.442530367350283e-05
106319,0.5,angular,0.0,0.0,1.0307767391204834,-20.700338124485135,-17.05057554297283,206.53925281358977,124.15066675820539,0.17717101589191722,0.00037004554190789724,0.0004593535076452315,0.00039021978112452387,0.0008063307914123424,0.0003498946856548431,-16.252616823616705,-10.830517741174376,0.17340725400929372,0.00033228888092181474,False,False,False,False,False,MIXED,-6.220057801798454,0.0037637618826235064,3.77566609860825e-05
106319,1.0,angular,0.0,0.0,1.0220627784729004,-19.45207059365881,nan,175.5808390532173,nan,0.17686304745524392,0.0003682863354481275,0.00045768466779244204,0.00038847794282403773,0.0008036427714926606,0.00034243286740246083,-14.721499063347508,nan,0.17340725400929372,0.00033228888092181474,False,False,False,False,False,MIXED,nan,0.003455793445950206,3.599745452631276e-05
120717,0.25,angular,0.0,0.0,1.0813342332839966,-25.125505628556006,-19.761645574678404,411.2231902086011,149.68538804929776,0.17524338617707236,0.0003436793290815584,0.0004396779365229083,0.000363550733001868,0.0007698553174263103,0.00034147228870357217,-25.516673196520525,-20.221954352360388,0.17439340322873245,0.00031255708485506154,True,False,True,False,False,WIN,0.4603087776819841,0.0008499829483399057,3.1122244226496846e-05
120717,0.5,angular,0.0,0.0,1.0688685178756714,-23.763901752795995,-19.770815478963286,315.17856462681664,157.44883561984008,0.17550587386800054,0.00034653506273850577,0.0004421685653456919,0.0003663895088400234,0.0007743202639163446,0.0003519365303173311,-24.211114565195476,-20.2717170914211,0.17439340322873245,0.00031255708485506154,True,False,True,False,False,WIN,0.5009016124578132,0.0011124706392680872,3.3977977883444227e-05
120717,1.0,angular,0.0,0.0,1.091233491897583,-22.554566943484634,nan,260.47639188493156,nan,0.17612850252291912,0.00034761390785954474,0.00044413091200790647,0.00036731042843832787,0.000775872258600093,0.0003545713742115147,-22.97064856533528,nan,0.17439340322873245,0.00031255708485506154,True,False,True,False,False,WIN,nan,0.001735099294186665,3.505682300448319e-05
121618,0.25,angular,0.0,0.0,1.142756462097168,-29.61268487772257,-24.10122808981982,326.48617909847025,64.6897710963085,0.18167558530577482,0.0003552558784099335,0.00044679135047040187,0.00037311623451184223,0.0007813435699107378,0.00037525376836787473,-29.585924173909113,-22.32784351302471,0.1747288505215207,0.0003093042149979242,False,False,False,False,False,MIXED,-1.7733845767951095,0.006946734784254116,4.595166341200932e-05
121618,0.5,angular,0.0,0.0,1.1217974424362183,-28.277818275552168,-23.992296966686695,204.33540993659574,64.49657496357301,0.1823396610680347,0.0003581357340395548,0.0004501214041170088,0.00037561143073324023,0.0007859079114025303,0.000382474231651229,-28.06488409583863,-22.296576862951593,0.1747288505215207,0.0003093042149979242,False,False,False,False,False,MIXED,-1.695720103735102,0.007610810546513996,4.883151904163063e-05
