subject_id,mode,signal_MSE,signal_RMSE,signal_RelMSE,signal_PSNR,signal_SSIM,FA_MAE,FA_RMSE,FA_median_abs,FA_P95_abs,MD_MAE,MD_RMSE,MD_median_abs,MD_P95_abs,AD_MAE,AD_RMSE,AD_median_abs,AD_P95_abs,RD_MAE,RD_RMSE,RD_median_abs,RD_P95_abs,n_voxels,adapt_iter,theta_frozen,z_trainable,sampling_fraction,n_volumes
106319,zero_shot,0.6594204758047126,0.8120470896473385,1.3135072948858035,1.808375716136485,0.9734197239870873,0.23358610092624357,0.3128513516345643,0.1639612391591072,0.6534689034335315,0.0003505586211314041,0.0006082399508698548,0.00012315288449826767,0.0015274524642336464,0.0005086527342443354,0.0007545403722406727,0.0003139270411338657,0.00179665483883582,0.00037192273854130174,0.0005875014011524115,0.00020464311819523573,0.0014573560736607755,793174,0,True,False,1.0,108
106319,latent_adaptation,0.6594204758047126,0.8120470896473385,1.3135072948858035,1.808375716136485,0.9734197239870873,0.23358610092624357,0.3128513516345643,0.1639612391591072,0.6534689034335315,0.0003505586211314041,0.0006082399508698548,0.00012315288449826767,0.0015274524642336464,0.0005086527342443354,0.0007545403722406727,0.0003139270411338657,0.00179665483883582,0.00037192273854130174,0.0005875014011524115,0.00020464311819523573,0.0014573560736607755,793174,0,True,False,1.0,108
106319,latent_adaptation,0.5911496662011265,0.7688625795297405,1.1775178773102608,2.283025513075912,0.9753732103095496,0.23474361872946664,0.3142944863595925,0.16472126450389624,0.656385387852788,0.00035238188348264867,0.0006109655809202071,0.00012378807878121734,0.0015323802130296825,0.0005111196956804954,0.0007578812865035185,0.00031548741389997303,0.0018039875605609266,0.00037337881723250124,0.0005899443282531711,0.00020517318625934422,0.0014622482820414004,793174,10,True,False,1.0,108
106319,latent_adaptation,0.43290949754881064,0.6579585834600918,0.8623174498210613,3.6360288614851184,0.9797044281102107,0.23749852543692845,0.3177639183706074,0.1665088515728712,0.6632169968448579,0.00035672577727364606,0.0006171252182726568,0.0001252970250789076,0.001542799302842468,0.0005165974162644366,0.0007652843200439463,0.00031883310293778777,0.0018185056775109837,0.0003770437879939565,0.0005955331845206129,0.00020698175649158657,0.0014721915038535369,793174,50,True,False,1.0,108
106319,latent_adaptation,0.33495342241334214,0.5787516068343501,0.6671976074901049,4.750155804116601,0.9826021201389962,0.23933469876125105,0.32017796903787976,0.16763818264007568,0.6682403432205319,0.0003600236678254323,0.000621238798641731,0.00012712375610135496,0.001549345615785569,0.0005196000991571248,0.0007691979366992149,0.0003206820983905345,0.0018258079042425377,0.0003802959546561678,0.0005995001542811611,0.00020935264183208346,0.0014782832120545206,793174,100,True,False,1.0,108
106319,latent_adaptation,0.2588744074650869,0.5087970199058628,0.5156549351150759,5.86910882149433,0.9850252413546172,0.24183694892228538,0.3233156128011209,0.16932321526110172,0.6748517733067273,0.00036420434720099747,0.0006269852511893725,0.00012873529340140522,0.001560067557147704,0.000524676128310357,0.0007759400122513654,0.00032378415926359594,0.0018393406062386928,0.0003839039438504854,0.0006047637755860149,0.00021122238831594586,0.0014893963874783361,793174,200,True,False,1.0,108
